Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Needs Reorder,Expiring Soon,High Stockout Risk,Low Warehouse Capacity,Alert
1267,25,566,13,16,161,2024-04-05,3056,13,False,True,True,False,True
5819,83,914,13,17,176,2024-06-22,4976,13,False,True,True,False,True
7529,78,59,11,13,117,2024-10-20,2654,6,True,True,True,False,True
3748,92,518,9,16,193,2024-11-02,3880,13,False,True,True,False,True
8897,12,822,9,7,20,2024-08-09,4044,13,False,True,False,False,True
3116,63,847,25,1,117,2024-08-21,3804,11,False,True,False,False,True
6280,55,921,5,18,109,2024-11-29,2932,7,False,True,True,False,True
6589,97,641,24,6,96,2024-07-14,4011,4,False,True,False,False,True
2034,47,682,7,13,42,2024-05-18,3238,11,False,True,True,False,True
5500,37,753,28,1,48,2024-06-13,3962,7,False,True,False,False,True
2609,49,773,15,10,126,2024-11-28,4682,6,False,True,False,False,True
2082,71,203,26,3,168,2024-09-13,2631,2,False,True,False,False,True
5067,95,509,17,9,75,2024-03-22,3614,10,False,True,False,False,True
5642,11,620,28,8,160,2024-07-13,1063,13,False,True,False,False,True
7640,8,737,7,12,198,2024-11-09,4084,11,False,True,True,False,True
9277,49,376,20,10,188,2024-07-05,3148,14,False,True,False,False,True
8831,45,953,20,2,151,2024-11-02,2143,13,False,True,False,False,True
9192,23,856,20,7,119,2024-12-18,2344,8,False,True,False,False,True
7985,85,842,21,10,39,2024-11-27,4454,2,False,True,False,False,True
8107,60,753,15,0,57,2024-06-07,1110,13,False,True,False,False,True
6000,91,201,26,16,188,2024-06-01,3817,1,False,True,True,False,True
9156,60,408,3,11,149,2024-02-29,3053,9,False,True,True,False,True
5150,16,583,14,11,35,2024-11-10,4001,3,False,True,True,False,True
1157,30,579,10,6,71,2024-11-12,4407,5,False,True,False,False,True
7562,7,748,18,12,98,2024-03-07,2897,1,False,True,True,False,True
2114,90,515,22,9,193,2024-02-27,2208,10,False,True,False,False,True
8420,69,1,1,9,40,2024-12-10,2163,4,True,True,False,False,True
4407,28,604,1,10,37,2024-08-27,3050,14,False,True,False,False,True
7518,73,652,12,0,17,2024-07-17,3104,9,False,True,False,False,True
8181,67,66,23,11,136,2024-12-20,1855,11,True,True,True,False,True
2681,56,581,20,1,43,2024-01-19,3454,1,False,True,False,False,True
5366,94,88,29,2,140,2024-03-01,3779,10,True,True,False,False,True
9539,47,817,6,2,26,2024-10-13,2544,9,False,True,False,False,True
6436,65,695,11,19,49,2024-09-01,1529,7,False,True,True,False,True
6802,81,297,26,15,187,2024-12-02,4325,7,False,True,True,False,True
9357,87,871,2,18,172,2024-03-22,3470,6,False,True,True,False,True
3419,47,396,16,9,154,2024-08-31,3937,5,False,True,False,False,True
2328,50,440,6,16,45,2024-06-07,3779,3,False,True,True,False,True
4847,34,80,17,10,18,2024-02-12,3275,14,False,True,False,False,True
5324,7,99,26,6,105,2024-04-15,1635,8,True,True,False,False,True
7728,45,307,18,14,29,2024-01-10,1668,7,False,True,True,False,True
1659,46,894,14,15,147,2024-05-11,1889,2,False,True,True,False,True
8161,92,745,10,17,115,2024-06-02,1268,7,False,True,True,False,True
7740,6,696,13,0,181,2024-04-24,2094,12,False,True,False,False,True
6237,60,110,16,11,46,2024-11-19,1224,10,False,True,True,False,True
1660,34,156,1,9,133,2024-08-11,3722,11,False,True,False,False,True
2200,49,854,16,8,80,2024-12-25,4149,14,False,True,False,False,True
5898,51,420,14,6,161,2024-06-23,2736,13,False,True,False,False,True
7221,64,429,2,3,77,2024-09-02,2082,5,False,True,False,False,True
9062,99,668,18,5,102,2024-08-04,2486,10,False,True,False,False,True
8693,90,98,23,10,117,2024-02-06,3993,14,True,True,False,False,True
7574,92,901,29,10,181,2024-01-05,3492,14,False,True,False,False,True
2985,71,810,15,13,156,2024-01-24,2940,4,False,True,True,False,True
9674,54,304,4,17,95,2024-09-06,3848,10,False,True,True,False,True
9345,98,453,6,11,176,2024-01-29,3849,6,False,True,True,False,True
3096,14,467,2,6,58,2024-08-10,3041,8,False,True,False,False,True
6284,1,246,24,8,16,2024-02-08,4623,4,False,True,False,False,True
8961,85,612,19,7,66,2024-02-19,4495,1,False,True,False,False,True
8333,71,644,6,6,73,2024-06-22,2438,12,False,True,False,False,True
3559,41,756,19,3,66,2024-06-06,3237,11,False,True,False,False,True
1460,30,859,28,6,175,2024-08-01,3865,6,False,True,False,False,True
9590,24,633,26,15,31,2024-08-04,1276,5,False,True,True,False,True
7106,27,504,5,18,115,2024-11-25,2851,7,False,True,True,False,True
3582,89,928,12,16,12,2024-11-14,2957,1,False,True,True,False,True
5120,73,250,18,18,95,2024-08-04,3533,11,False,True,True,False,True
6682,4,960,1,7,145,2024-03-10,3889,7,False,True,False,False,True
1702,34,952,18,15,78,2024-03-29,4768,13,False,True,True,False,True
1334,50,339,27,8,146,2024-05-19,3282,4,False,True,False,False,True
8754,50,467,7,19,16,2024-02-12,3014,8,False,True,True,False,True
7819,1,221,4,14,185,2024-05-31,3155,14,False,True,True,False,True
6774,67,99,7,0,71,2024-08-11,1233,10,False,True,False,False,True
6457,11,72,9,9,93,2024-11-22,1626,2,True,True,False,False,True
2972,94,385,13,10,85,2024-04-17,4301,3,False,True,False,False,True
7008,17,905,21,12,77,2024-12-23,1469,10,False,True,True,False,True
6191,40,920,28,14,100,2024-10-20,4692,13,False,True,True,False,True
9316,13,143,21,12,154,2024-05-28,1266,1,True,True,True,False,True
3406,78,597,3,9,112,2024-12-25,3943,3,False,True,False,False,True
9711,4,642,3,14,170,2024-08-02,2523,3,False,True,True,False,True
6103,85,649,3,14,75,2024-03-28,4132,4,False,True,True,False,True
4466,61,328,3,14,81,2024-06-30,1721,4,False,True,True,False,True
6935,40,30,28,14,60,2024-07-25,1228,11,True,True,True,False,True
9363,96,696,24,8,98,2024-06-28,3904,4,False,True,False,False,True
9938,13,282,18,3,24,2024-02-06,1130,13,False,True,False,False,True
5063,99,429,20,3,83,2024-07-16,2217,7,False,True,False,False,True
9650,43,17,21,14,134,2024-06-28,2118,12,True,True,True,False,True
1538,36,223,1,7,127,2024-10-07,3272,13,False,True,False,False,True
2096,14,455,1,1,43,2024-06-16,3889,12,False,True,False,False,True
7788,9,648,20,3,129,2024-07-16,1875,13,False,True,False,False,True
6024,74,179,1,13,49,2024-12-15,3672,12,False,True,True,False,True
2435,51,127,11,19,41,2024-10-09,3942,10,False,True,True,False,True
5249,54,98,21,14,171,2024-02-21,4077,6,True,True,True,False,True
4625,40,850,23,7,192,2024-08-15,3153,7,False,True,False,False,True
4978,60,382,5,2,198,2024-06-02,3570,13,False,True,False,False,True
1815,56,682,27,0,125,2024-07-18,3093,1,False,True,False,False,True
2930,56,783,20,12,77,2024-01-04,4017,6,False,True,True,False,True
1857,83,38,8,13,169,2024-06-06,4277,4,True,True,True,False,True
6772,7,361,22,16,104,2024-01-16,4547,6,False,True,True,False,True
4286,62,462,23,0,76,2024-01-24,3048,13,False,True,False,False,True
4596,11,837,16,13,86,2024-03-10,2234,3,False,True,True,False,True
5816,98,366,6,0,107,2024-04-26,1812,1,False,True,False,False,True
2601,55,973,17,13,169,2024-11-22,4000,8,False,True,True,False,True
3367,85,468,6,5,188,2024-10-02,3930,9,False,True,False,False,True
8308,54,791,26,1,143,2024-03-28,4894,14,False,True,False,False,True
9764,34,566,13,15,76,2024-01-19,1460,6,False,True,True,False,True
2017,96,638,8,2,20,2024-12-02,3511,11,False,True,False,False,True
3362,76,252,23,0,15,2024-03-30,3959,11,False,True,False,False,True
6139,73,970,5,0,102,2024-03-02,3021,9,False,True,False,False,True
8243,63,806,9,12,123,2024-04-20,1343,7,False,True,True,False,True
5302,6,485,6,3,197,2024-01-31,1174,12,False,True,False,False,True
8916,98,498,26,19,176,2024-04-10,3025,3,False,True,True,False,True
5956,76,728,19,6,150,2024-04-14,4945,3,False,True,False,False,True
6841,28,615,11,10,21,2024-02-12,3308,1,False,True,False,False,True
2131,34,871,12,16,125,2024-07-18,3396,10,False,True,True,False,True
8521,89,564,14,3,69,2024-10-20,1640,1,False,True,False,False,True
4992,13,517,26,7,74,2024-09-30,3408,11,False,True,False,False,True
9990,2,233,27,6,87,2024-02-13,4955,4,False,True,False,False,True
7019,70,41,27,18,41,2024-06-30,4343,11,False,True,True,False,True
3948,46,657,24,4,48,2024-02-10,3895,6,False,True,False,False,True
6312,91,583,17,16,37,2024-07-31,4012,14,False,True,True,False,True
5993,53,216,7,8,120,2024-10-14,1366,9,False,True,False,False,True
1109,46,206,23,18,109,2024-12-16,3706,6,False,True,True,False,True
3338,55,723,16,0,154,2024-10-21,2550,10,False,True,False,False,True
2289,69,950,2,8,159,2024-06-21,3402,14,False,True,False,False,True
3425,98,491,26,13,122,2024-12-19,2044,11,False,True,True,False,True
9942,29,682,16,12,144,2024-04-28,2106,4,False,True,True,False,True
9064,23,892,11,15,21,2024-05-07,4788,13,False,True,True,False,True
6335,6,195,24,1,150,2024-09-04,4430,14,False,True,False,False,True
5458,38,513,26,6,12,2024-07-02,3770,10,False,True,False,False,True
6207,35,488,1,12,145,2024-09-15,2451,9,False,True,True,False,True
2302,74,252,15,17,190,2024-07-15,1743,14,False,True,True,False,True
2375,92,8,29,12,30,2024-03-13,3721,14,True,True,True,False,True
4642,93,981,23,5,77,2024-07-13,2444,14,False,True,False,False,True
8781,21,274,24,14,147,2024-10-08,1825,8,False,True,True,False,True
3730,8,597,29,3,58,2024-11-29,3377,10,False,True,False,False,True
9694,56,915,24,16,74,2024-07-17,4039,10,False,True,True,False,True
9994,22,117,10,13,61,2024-03-12,1319,2,False,True,True,False,True
3505,38,357,21,11,119,2024-10-17,2797,1,False,True,True,False,True
6062,58,305,16,11,105,2024-02-02,2762,11,False,True,True,False,True
2774,38,53,10,5,152,2024-01-25,2855,2,True,True,False,False,True
6655,22,713,6,2,77,2024-11-24,3012,12,False,True,False,False,True
9650,73,138,18,10,182,2024-06-25,3705,10,True,True,False,False,True
2794,82,467,3,5,119,2024-08-16,1517,9,False,True,False,False,True
7346,10,381,29,14,136,2024-07-02,3992,13,False,True,True,False,True
8278,64,156,5,18,46,2024-10-16,1375,4,False,True,True,False,True
9600,58,475,23,12,30,2024-06-28,2670,1,False,True,True,False,True
7378,24,596,25,2,198,2024-12-27,4860,13,False,True,False,False,True
7725,37,327,4,12,129,2024-09-20,1964,10,False,True,True,False,True
1940,40,158,13,5,77,2024-06-07,4333,8,False,True,False,False,True
1260,17,891,1,3,106,2024-11-20,3011,10,False,True,False,False,True
5732,98,13,5,10,188,2024-06-14,4367,4,True,True,False,False,True
4104,16,235,23,14,126,2024-02-02,1366,9,False,True,True,False,True
3872,8,717,25,3,190,2024-09-12,4216,2,False,True,False,False,True
5768,57,668,10,8,16,2024-08-22,4662,8,False,True,False,False,True
8135,52,906,16,16,94,2024-12-19,3676,12,False,True,True,False,True
6495,94,160,26,15,108,2024-10-09,2004,5,False,True,True,False,True
8162,60,836,22,4,75,2024-12-04,2118,11,False,True,False,False,True
8770,17,536,11,3,51,2024-11-10,1764,12,False,True,False,False,True
7505,47,293,12,8,160,2024-01-07,3844,5,False,True,False,False,True
5740,91,250,24,12,160,2024-07-12,2682,4,False,True,True,False,True
6582,37,880,6,8,198,2024-01-03,2326,1,False,True,False,False,True
2262,71,44,11,12,40,2024-01-28,4254,10,False,True,True,False,True
9297,49,362,7,4,110,2024-09-28,3914,3,False,True,False,False,True
6317,51,809,12,5,133,2024-07-24,2717,12,False,True,False,False,True
5712,6,839,2,7,158,2024-09-18,1289,6,False,True,False,False,True
2389,86,844,11,6,60,2024-05-17,1965,8,False,True,False,False,True
5391,25,92,5,0,43,2024-01-16,4048,9,False,True,False,False,True
7614,5,484,17,15,61,2024-05-08,4815,1,False,True,True,False,True
8859,66,186,19,17,180,2024-11-29,2393,10,False,True,True,False,True
3690,2,570,8,1,165,2024-04-21,4989,3,False,True,False,False,True
9664,55,246,12,8,56,2024-01-17,1268,12,False,True,False,False,True
5544,40,273,18,14,186,2024-04-25,4206,2,False,True,True,False,True
9737,33,175,14,12,44,2024-06-23,1012,9,False,True,True,False,True
1075,66,290,6,7,148,2024-08-03,1386,4,False,True,False,False,True
5509,54,599,20,9,33,2024-09-03,1061,2,False,True,False,False,True
7595,36,986,22,6,33,2024-03-02,4979,11,False,True,False,False,True
6332,76,909,27,12,44,2024-08-29,3601,13,False,True,True,False,True
6369,63,265,25,18,77,2024-11-23,2774,12,False,True,True,False,True
1423,93,257,3,10,123,2024-06-26,3576,5,False,True,False,False,True
2455,8,668,28,3,32,2024-03-13,4918,10,False,True,False,False,True
1429,84,559,2,7,11,2024-02-11,3752,9,False,True,False,False,True
5826,62,511,22,12,37,2024-06-30,2212,7,False,True,True,False,True
5025,23,208,16,18,138,2024-08-27,4085,3,False,True,True,False,True
3073,93,400,18,19,18,2024-09-20,3082,4,False,True,True,False,True
1876,29,454,2,5,26,2024-07-11,1153,5,False,True,False,False,True
8491,78,510,28,3,182,2024-05-07,4465,10,False,True,False,False,True
1254,70,210,5,18,29,2024-01-17,1369,14,False,True,True,False,True
9882,1,227,19,7,19,2024-08-04,4629,12,False,True,False,False,True
2843,88,330,15,8,179,2024-07-19,3039,9,False,True,False,False,True
9426,31,644,11,12,87,2024-06-15,4105,11,False,True,True,False,True
6604,60,376,21,13,24,2024-06-20,1019,6,False,True,True,False,True
6602,56,513,26,16,150,2024-04-22,1254,2,False,True,True,False,True
7083,44,971,10,3,137,2024-12-17,2428,6,False,True,False,False,True
9487,20,43,21,7,190,2024-11-29,1084,10,True,True,False,False,True
4067,23,119,9,3,52,2024-03-21,1140,5,False,True,False,False,True
8477,88,478,5,13,149,2024-03-05,3587,8,False,True,True,False,True
7450,41,318,17,1,77,2024-01-21,2339,14,False,True,False,False,True
1090,21,682,19,3,146,2024-05-06,3735,8,False,True,False,False,True
9128,49,57,5,2,110,2024-04-10,4547,13,True,True,False,False,True
1718,38,493,24,19,55,2024-07-30,1105,14,False,True,True,False,True
6934,26,365,13,11,150,2024-05-17,4659,7,False,True,True,False,True
3084,33,105,29,8,165,2024-09-04,2706,13,True,True,False,False,True
3762,93,429,29,6,139,2024-06-30,4319,6,False,True,False,False,True
9674,46,581,17,12,23,2024-07-22,4137,7,False,True,True,False,True
2643,97,761,8,16,146,2024-01-12,1936,14,False,True,True,False,True
3540,75,918,29,8,119,2024-03-16,2595,8,False,True,False,False,True
6579,72,254,21,1,141,2024-06-19,4415,4,False,True,False,False,True
3688,17,926,18,13,148,2024-02-10,2826,4,False,True,True,False,True
6277,34,75,21,10,32,2024-05-01,3930,2,False,True,False,False,True
6703,66,864,10,9,125,2024-10-22,2592,14,False,True,False,False,True
9456,25,650,19,10,71,2024-03-27,2556,14,False,True,False,False,True
9141,60,79,21,0,117,2024-04-14,4244,12,True,True,False,False,True
6926,45,718,1,7,190,2024-01-26,4025,11,False,True,False,False,True
5908,4,381,8,3,164,2024-10-31,2356,5,False,True,False,False,True
6194,91,494,21,3,91,2024-05-19,4282,2,False,True,False,False,True
6386,93,91,1,7,168,2024-06-09,4161,12,True,True,False,False,True
2633,55,609,25,17,41,2024-05-30,1726,9,False,True,True,False,True
8519,52,777,24,8,87,2024-11-27,4806,1,False,True,False,False,True
2394,73,148,13,6,193,2024-01-03,1486,13,True,True,False,False,True
6654,97,661,5,17,45,2024-09-21,2646,4,False,True,True,False,True
1067,19,373,14,5,49,2024-05-10,1760,7,False,True,False,False,True
6387,8,146,26,9,142,2024-02-05,4290,1,False,True,False,False,True
1966,66,539,27,8,147,2024-03-27,1329,10,False,True,False,False,True
3446,73,719,13,2,111,2024-08-13,2140,8,False,True,False,False,True
3873,91,451,28,15,142,2024-10-14,2642,11,False,True,True,False,True
1414,48,639,2,18,141,2024-11-12,4898,12,False,True,True,False,True
2468,31,933,13,3,23,2024-09-23,1073,6,False,True,False,False,True
2586,75,938,14,12,106,2024-12-26,3853,10,False,True,True,False,True
7335,93,768,15,11,52,2024-10-13,1189,14,False,True,True,False,True
9363,15,699,18,13,97,2024-03-07,3484,12,False,True,True,False,True
9234,72,325,5,1,160,2024-04-05,4946,1,False,True,False,False,True
3066,4,174,29,17,30,2024-10-17,4128,6,False,True,True,False,True
9133,45,710,4,2,75,2024-02-19,2454,14,False,True,False,False,True
4750,21,861,15,13,187,2024-12-16,2566,9,False,True,True,False,True
5089,30,675,18,4,172,2024-12-30,1233,1,False,True,False,False,True
9162,33,211,5,5,38,2024-10-08,4294,12,False,True,False,False,True
7920,68,984,17,9,85,2024-02-14,4502,1,False,True,False,False,True
6327,58,686,26,9,188,2024-09-15,4905,6,False,True,False,False,True
1473,77,812,20,18,13,2024-01-20,2261,7,False,True,True,False,True
2923,19,709,10,6,61,2024-10-04,4717,14,False,True,False,False,True
1403,50,540,29,1,127,2024-10-03,4928,6,False,True,False,False,True
2579,91,636,28,17,122,2024-01-28,3910,3,False,True,True,False,True
5480,80,786,5,7,92,2024-05-22,1109,3,False,True,False,False,True
1199,66,867,28,14,49,2024-02-27,4635,1,False,True,True,False,True
8378,9,919,17,12,185,2024-01-16,3901,10,False,True,True,False,True
1484,66,426,26,15,37,2024-10-07,4740,5,False,True,True,False,True
8442,30,812,23,15,32,2024-05-09,1267,5,False,True,True,False,True
3805,87,450,16,19,25,2024-11-02,2382,10,False,True,True,False,True
3691,24,272,16,17,128,2024-08-18,4367,14,False,True,True,False,True
8927,36,852,14,18,125,2024-01-31,4717,2,False,True,True,False,True
1290,46,130,23,19,114,2024-04-16,2796,8,False,True,True,False,True
3407,80,869,7,11,168,2024-03-13,3613,3,False,True,True,False,True
2166,47,482,8,19,197,2024-10-09,3466,12,False,True,True,False,True
7325,70,87,2,17,71,2024-10-25,1723,2,False,True,True,False,True
5078,51,683,27,4,141,2024-06-13,2748,2,False,True,False,False,True
2234,14,764,17,17,182,2024-05-05,1970,3,False,True,True,False,True
7126,38,842,22,19,191,2024-06-16,4398,7,False,True,True,False,True
7907,49,621,21,19,37,2024-02-21,1830,3,False,True,True,False,True
5888,2,457,6,10,42,2024-12-14,1114,13,False,True,False,False,True
1754,57,676,14,6,180,2024-06-29,1044,3,False,True,False,False,True
8600,23,922,10,8,132,2024-06-17,2002,9,False,True,False,False,True
4676,34,136,28,11,98,2024-06-20,4861,7,False,True,True,False,True
3622,5,994,26,11,187,2024-09-03,4116,10,False,True,True,False,True
4970,38,866,12,10,101,2024-07-11,4050,12,False,True,False,False,True
5930,56,411,29,16,139,2024-03-31,1809,13,False,True,True,False,True
2796,10,734,28,18,133,2024-09-09,4615,3,False,True,True,False,True
1300,14,629,27,9,109,2024-07-17,1832,14,False,True,False,False,True
9980,36,416,15,10,199,2024-01-24,3587,6,False,True,False,False,True
9682,75,280,8,1,75,2024-09-01,3331,4,False,True,False,False,True
6510,25,659,8,0,68,2024-08-04,1331,3,False,True,False,False,True
9811,4,298,5,12,173,2024-06-07,3917,7,False,True,True,False,True
6020,63,926,17,2,71,2024-10-30,4769,13,False,True,False,False,True
6631,74,899,28,0,151,2024-12-11,3602,9,False,True,False,False,True
